통계년월,통계시도명,통계시군구명,장애유형,성별,수급자수
202206,경기도,파주시,정신,여성,85
202206,경기도,파주시,신장,남성,211
202206,경기도,파주시,신장,여성,144
202206,경기도,파주시,심장,남성,3
202206,경기도,파주시,심장,여성,2
202206,경기도,파주시,호흡기,남성,18
202206,경기도,파주시,지체,여성,138
202206,경기도,파주시,호흡기,여성,8
202206,경기도,파주시,간,남성,1
202206,경기도,파주시,안면,남성,2
202206,경기도,파주시,장루.요루,남성,1
202206,경기도,파주시,뇌전증,남성,3
202206,경기도,파주시,뇌전증,여성,3
202206,경기도,파주시,시각,남성,86
202206,경기도,파주시,시각,여성,101
202206,경기도,이천시,청각,여성,60
202206,경기도,이천시,지체,남성,137
202206,경기도,이천시,언어,남성,7
202206,경기도,이천시,언어,여성,5
202206,경기도,이천시,지적,남성,368
202206,경기도,이천시,지적,여성,258
202206,경기도,이천시,뇌병변,남성,100
202206,경기도,이천시,뇌병변,여성,90
202206,경기도,이천시,자폐성,남성,54
202206,경기도,이천시,자폐성,여성,10
202206,경기도,이천시,지체,여성,83
202206,경기도,이천시,정신,남성,40
202206,경기도,이천시,정신,여성,31
202206,경기도,이천시,신장,남성,95
202206,경기도,이천시,신장,여성,77
202206,경기도,이천시,호흡기,남성,9
202206,경기도,이천시,호흡기,여성,5
202206,경기도,이천시,간,남성,1
202206,경기도,이천시,뇌전증,남성,1
202206,경기도,이천시,뇌전증,여성,2
202206,경기도,이천시,시각,남성,44
202206,경기도,이천시,시각,여성,51
202206,경기도,이천시,청각,남성,62
202206,경기도,안성시,청각,여성,99
202206,경기도,안성시,지체,남성,131
202206,경기도,안성시,언어,남성,4
202206,경기도,안성시,언어,여성,3
202206,경기도,안성시,지적,남성,323
202206,경기도,안성시,지적,여성,248
202206,경기도,안성시,뇌병변,남성,109
202206,경기도,안성시,뇌병변,여성,119
202206,경기도,안성시,자폐성,남성,44
202206,경기도,안성시,자폐성,여성,10
202206,경기도,안성시,정신,남성,44
202206,경기도,안성시,지체,여성,68
202206,경기도,안성시,정신,여성,51
202206,경기도,안성시,신장,남성,85
202206,경기도,안성시,신장,여성,73
202206,경기도,안성시,심장,여성,1
202206,경기도,안성시,호흡기,남성,9
202206,경기도,안성시,호흡기,여성,2
202206,경기도,안성시,뇌전증,남성,1
202206,경기도,안성시,시각,남성,38
202206,경기도,안성시,시각,여성,52
202206,경기도,안성시,청각,남성,85
202206,경기도,김포시,청각,여성,93
202206,경기도,김포시,언어,남성,15
202206,경기도,김포시,언어,여성,5
202206,경기도,김포시,지체,남성,176
202206,경기도,김포시,지적,남성,313
202206,경기도,김포시,지적,여성,228
202206,경기도,김포시,뇌병변,남성,170
202206,경기도,김포시,뇌병변,여성,168
202206,경기도,김포시,자폐성,남성,55
202206,경기도,김포시,지체,여성,104
202206,경기도,김포시,자폐성,여성,9
202206,경기도,김포시,정신,남성,72
202206,경기도,김포시,정신,여성,75
202206,경기도,김포시,신장,남성,181
202206,경기도,김포시,신장,여성,147
202206,경기도,김포시,심장,여성,1
202206,경기도,김포시,호흡기,남성,11
202206,경기도,김포시,호흡기,여성,5
202206,경기도,김포시,안면,여성,2
202206,경기도,김포시,뇌전증,남성,2
202206,경기도,김포시,뇌전증,여성,2
202206,경기도,김포시,시각,남성,51
202206,경기도,김포시,시각,여성,66
202206,경기도,김포시,청각,남성,89
202206,경기도,화성시,청각,남성,150
202206,경기도,화성시,청각,여성,134
202206,경기도,화성시,지체,남성,266
202206,경기도,화성시,언어,남성,12
202206,경기도,화성시,언어,여성,10
202206,경기도,화성시,지적,남성,505
202206,경기도,화성시,지적,여성,393
202206,경기도,화성시,뇌병변,남성,263
202206,경기도,화성시,뇌병변,여성,255
202206,경기도,화성시,자폐성,남성,104
202206,경기도,화성시,자폐성,여성,13
202206,경기도,화성시,지체,여성,155
202206,경기도,화성시,정신,남성,141
202206,경기도,화성시,정신,여성,129
202206,경기도,화성시,신장,남성,237
202206,경기도,화성시,신장,여성,143
202206,경기도,화성시,심장,남성,2
202206,경기도,화성시,심장,여성,2
202206,경기도,화성시,호흡기,남성,12
202206,경기도,화성시,호흡기,여성,5
202206,경기도,화성시,간,남성,1
202206,경기도,화성시,안면,남성,1
202206,경기도,화성시,안면,여성,2
202206,경기도,화성시,장루.요루,남성,3
202206,경기도,화성시,뇌전증,남성,3
202206,경기도,화성시,뇌전증,여성,4
202206,경기도,화성시,시각,남성,100
202206,경기도,화성시,시각,여성,114
202206,경기도,광주시,청각,남성,69
202206,경기도,광주시,청각,여성,85
202206,경기도,광주시,언어,남성,9
202206,경기도,광주시,언어,여성,5
202206,경기도,광주시,지적,남성,398
202206,경기도,광주시,지적,여성,248
202206,경기도,광주시,뇌병변,남성,178
202206,경기도,광주시,뇌병변,여성,199
202206,경기도,광주시,자폐성,남성,42
202206,경기도,광주시,자폐성,여성,15
202206,경기도,광주시,정신,남성,39
202206,경기도,광주시,정신,여성,31
202206,경기도,광주시,신장,남성,157
202206,경기도,광주시,신장,여성,121
202206,경기도,광주시,지체,남성,140
202206,경기도,광주시,심장,남성,2
202206,경기도,광주시,호흡기,남성,21
202206,경기도,광주시,지체,여성,95
202206,경기도,광주시,호흡기,여성,5
202206,경기도,광주시,장루.요루,남성,1
202206,경기도,광주시,뇌전증,남성,1
202206,경기도,광주시,시각,남성,42
202206,경기도,광주시,시각,여성,74
202206,경기도,양주시,청각,여성,74
202206,경기도,양주시,언어,남성,11
202206,경기도,양주시,언어,여성,2
202206,경기도,양주시,지적,남성,278
202206,경기도,양주시,지적,여성,197
202206,경기도,양주시,지체,남성,187
202206,경기도,양주시,뇌병변,남성,140
202206,경기도,양주시,뇌병변,여성,146
202206,경기도,양주시,자폐성,남성,44
202206,경기도,양주시,지체,여성,116
202206,경기도,양주시,자폐성,여성,13
202206,경기도,양주시,정신,남성,50
202206,경기도,양주시,정신,여성,68
202206,경기도,양주시,신장,남성,144
202206,경기도,양주시,신장,여성,113
202206,경기도,양주시,심장,남성,1
202206,경기도,양주시,심장,여성,2
202206,경기도,양주시,호흡기,남성,15
202206,경기도,양주시,호흡기,여성,3
202206,경기도,양주시,안면,여성,1
202206,경기도,양주시,시각,남성,60
202206,경기도,양주시,장루.요루,여성,2
202206,경기도,양주시,뇌전증,남성,1
202206,경기도,양주시,뇌전증,여성,2
202206,경기도,양주시,시각,여성,51
202206,경기도,양주시,청각,남성,57
202206,경기도,포천시,청각,여성,68
202206,경기도,포천시,지체,남성,143
202206,경기도,포천시,언어,남성,7
202206,경기도,포천시,언어,여성,4
202206,경기도,포천시,지적,남성,283
202206,경기도,포천시,지적,여성,209
202206,경기도,포천시,뇌병변,남성,128
202206,경기도,포천시,뇌병변,여성,95
202206,경기도,포천시,자폐성,남성,23
202206,경기도,포천시,자폐성,여성,1
202206,경기도,포천시,정신,남성,45
202206,경기도,포천시,지체,여성,72
202206,경기도,포천시,정신,여성,42
202206,경기도,포천시,신장,남성,121
202206,경기도,포천시,신장,여성,82
202206,경기도,포천시,심장,남성,1
202206,경기도,포천시,심장,여성,1
202206,경기도,포천시,호흡기,남성,6
202206,경기도,포천시,호흡기,여성,3
202206,경기도,포천시,간,남성,1
202206,경기도,포천시,간,여성,1
202206,경기도,포천시,안면,남성,1
202206,경기도,포천시,뇌전증,여성,2
202206,경기도,포천시,시각,남성,61
202206,경기도,포천시,시각,여성,63
202206,경기도,포천시,청각,남성,84
202206,경기도,여주시,청각,남성,39
202206,경기도,여주시,청각,여성,53
202206,경기도,여주시,언어,남성,3
202206,경기도,여주시,언어,여성,1
202206,경기도,여주시,지적,남성,212
202206,경기도,여주시,지적,여성,137
202206,경기도,여주시,뇌병변,남성,105
202206,경기도,여주시,뇌병변,여성,86
202206,경기도,여주시,자폐성,남성,25
202206,경기도,여주시,자폐성,여성,2
202206,경기도,여주시,정신,남성,27
202206,경기도,여주시,정신,여성,20
202206,경기도,여주시,신장,남성,68
202206,경기도,여주시,신장,여성,40
202206,경기도,여주시,지체,여성,55
202206,경기도,여주시,심장,여성,2
202206,경기도,여주시,호흡기,남성,3
202206,경기도,여주시,호흡기,여성,4
202206,경기도,여주시,지체,남성,102
202206,경기도,여주시,뇌전증,남성,1
202206,경기도,여주시,시각,남성,60
202206,경기도,여주시,시각,여성,37
202206,경기도,연천군,청각,여성,28
202206,경기도,연천군,지체,남성,69
202206,경기도,연천군,언어,남성,1
202206,경기도,연천군,지적,남성,81
202206,경기도,연천군,지적,여성,43
202206,경기도,연천군,뇌병변,남성,33
202206,경기도,연천군,뇌병변,여성,32
202206,경기도,연천군,자폐성,남성,7
202206,경기도,연천군,자폐성,여성,2
202206,경기도,연천군,지체,여성,29
202206,경기도,연천군,정신,남성,17
202206,경기도,연천군,정신,여성,13
202206,경기도,연천군,신장,남성,27
202206,경기도,연천군,신장,여성,22
202206,경기도,연천군,호흡기,남성,3
202206,경기도,연천군,간,여성,1
202206,경기도,연천군,안면,남성,1
202206,경기도,연천군,안면,여성,1
202206,경기도,연천군,뇌전증,남성,1
202206,경기도,연천군,시각,남성,30
202206,경기도,연천군,시각,여성,27
202206,경기도,연천군,청각,남성,26
202206,경기도,가평군,청각,남성,24
202206,경기도,가평군,청각,여성,24
202206,경기도,가평군,언어,남성,3
202206,경기도,가평군,언어,여성,2
202206,경기도,가평군,지적,남성,235
202206,경기도,가평군,지적,여성,164
202206,경기도,가평군,뇌병변,남성,98
202206,경기도,가평군,뇌병변,여성,70
202206,경기도,가평군,자폐성,남성,9
202206,경기도,가평군,자폐성,여성,1
202206,경기도,가평군,정신,남성,81
202206,경기도,가평군,지체,여성,36
202206,경기도,가평군,정신,여성,106
202206,경기도,가평군,신장,남성,40
202206,경기도,가평군,신장,여성,29
202206,경기도,가평군,심장,여성,4
202206,경기도,가평군,호흡기,남성,3
202206,경기도,가평군,안면,남성,1
202206,경기도,가평군,장루.요루,여성,1
202206,경기도,가평군,지체,남성,77
202206,경기도,가평군,시각,남성,16
202206,경기도,가평군,시각,여성,25
202206,경기도,양평군,청각,남성,42
202206,경기도,양평군,지체,남성,94
202206,경기도,양평군,청각,여성,44
202206,경기도,양평군,언어,남성,9
202206,경기도,양평군,언어,여성,2
202206,경기도,양평군,지적,남성,321
202206,경기도,양평군,지적,여성,245
202206,경기도,양평군,뇌병변,남성,97
202206,경기도,양평군,뇌병변,여성,87
202206,경기도,양평군,자폐성,남성,36
202206,경기도,양평군,자폐성,여성,7
202206,경기도,양평군,정신,남성,44
202206,경기도,양평군,정신,여성,34
202206,경기도,양평군,신장,남성,61
202206,경기도,양평군,지체,여성,50
202206,경기도,양평군,신장,여성,52
202206,경기도,양평군,심장,여성,1
202206,경기도,양평군,호흡기,남성,2
202206,경기도,양평군,호흡기,여성,5
202206,경기도,양평군,간,남성,1
202206,경기도,양평군,간,여성,1
202206,경기도,양평군,안면,여성,1
202206,경기도,양평군,뇌전증,남성,1
202206,경기도,양평군,뇌전증,여성,2
202206,경기도,양평군,시각,남성,27
202206,경기도,양평군,시각,여성,33
202206,강원도,춘천시,청각,여성,97
202206,강원도,춘천시,언어,남성,11
202206,강원도,춘천시,언어,여성,3
202206,강원도,춘천시,지적,남성,420
202206,강원도,춘천시,지적,여성,288
202206,강원도,춘천시,지체,남성,231
202206,강원도,춘천시,뇌병변,남성,178
202206,강원도,춘천시,뇌병변,여성,191
202206,강원도,춘천시,자폐성,남성,48
202206,강원도,춘천시,자폐성,여성,8
202206,강원도,춘천시,정신,남성,87
202206,강원도,춘천시,지체,여성,128
202206,강원도,춘천시,정신,여성,78
202206,강원도,춘천시,신장,남성,171
202206,강원도,춘천시,신장,여성,113
202206,강원도,춘천시,심장,남성,4
202206,강원도,춘천시,심장,여성,1
202206,강원도,춘천시,호흡기,남성,17
202206,강원도,춘천시,호흡기,여성,7
202206,강원도,춘천시,시각,남성,82
202206,강원도,춘천시,안면,여성,1
202206,강원도,춘천시,뇌전증,남성,2
202206,강원도,춘천시,뇌전증,여성,3
202206,강원도,춘천시,시각,여성,93
202206,강원도,춘천시,청각,남성,83
202206,강원도,원주시,청각,남성,91
202206,강원도,원주시,청각,여성,94
202206,강원도,원주시,언어,남성,9
202206,강원도,원주시,언어,여성,9
202206,강원도,원주시,지체,남성,303
202206,강원도,원주시,지적,남성,443
202206,강원도,원주시,지적,여성,358
202206,강원도,원주시,뇌병변,남성,225
202206,강원도,원주시,뇌병변,여성,228
202206,강원도,원주시,지체,여성,202
202206,강원도,원주시,자폐성,남성,70
202206,강원도,원주시,자폐성,여성,13
202206,강원도,원주시,정신,남성,69
202206,강원도,원주시,정신,여성,77
202206,강원도,원주시,신장,남성,155
202206,강원도,원주시,신장,여성,139
202206,강원도,원주시,심장,남성,4
202206,강원도,원주시,호흡기,남성,12
202206,강원도,원주시,호흡기,여성,1
202206,강원도,원주시,시각,남성,94
202206,강원도,원주시,안면,남성,1
202206,강원도,원주시,뇌전증,남성,3
202206,강원도,원주시,뇌전증,여성,3
202206,강원도,원주시,시각,여성,86
202206,강원도,강릉시,청각,남성,96
202206,강원도,강릉시,지체,남성,198
202206,강원도,강릉시,청각,여성,104
202206,강원도,강릉시,언어,남성,18
202206,강원도,강릉시,언어,여성,2
202206,강원도,강릉시,지적,남성,294
202206,강원도,강릉시,지적,여성,225
202206,강원도,강릉시,뇌병변,남성,157
202206,강원도,강릉시,뇌병변,여성,159
202206,강원도,강릉시,자폐성,남성,46
202206,강원도,강릉시,자폐성,여성,10
202206,강원도,강릉시,정신,남성,59
202206,강원도,강릉시,정신,여성,48
202206,강원도,강릉시,신장,남성,125
202206,강원도,강릉시,신장,여성,100
202206,강원도,강릉시,심장,남성,1
202206,강원도,강릉시,심장,여성,2
202206,강원도,강릉시,호흡기,남성,25
202206,강원도,강릉시,지체,여성,120
202206,강원도,강릉시,호흡기,여성,8
202206,강원도,강릉시,간,남성,2
202206,강원도,강릉시,안면,여성,1
202206,강원도,강릉시,시각,남성,74
202206,강원도,강릉시,시각,여성,72
202206,강원도,동해시,청각,남성,42
202206,강원도,동해시,지체,남성,106
202206,강원도,동해시,청각,여성,38
202206,강원도,동해시,언어,남성,8
202206,강원도,동해시,언어,여성,2
202206,강원도,동해시,지적,남성,121
202206,강원도,동해시,지적,여성,94
202206,강원도,동해시,뇌병변,남성,79
202206,강원도,동해시,뇌병변,여성,70
202206,강원도,동해시,자폐성,남성,16
202206,강원도,동해시,자폐성,여성,4
202206,강원도,동해시,정신,남성,33
202206,강원도,동해시,정신,여성,25
202206,강원도,동해시,신장,남성,46
202206,강원도,동해시,신장,여성,39
202206,강원도,동해시,지체,여성,54
202206,강원도,동해시,심장,남성,1
202206,강원도,동해시,호흡기,남성,6
202206,강원도,동해시,호흡기,여성,2
202206,강원도,동해시,간,여성,1
202206,강원도,동해시,장루.요루,여성,1
202206,강원도,동해시,시각,남성,31
202206,강원도,동해시,시각,여성,25
202206,강원도,태백시,청각,여성,24
202206,강원도,태백시,언어,남성,2
202206,강원도,태백시,지적,남성,39
202206,강원도,태백시,지체,남성,51
202206,강원도,태백시,지적,여성,58
202206,강원도,태백시,뇌병변,남성,33
202206,강원도,태백시,뇌병변,여성,30
202206,강원도,태백시,자폐성,남성,6
202206,강원도,태백시,자폐성,여성,1
202206,강원도,태백시,지체,여성,31
202206,강원도,태백시,정신,남성,15
202206,강원도,태백시,정신,여성,12
202206,강원도,태백시,신장,남성,31
202206,강원도,태백시,신장,여성,19
202206,강원도,태백시,심장,여성,1
202206,강원도,태백시,호흡기,남성,1
202206,강원도,태백시,호흡기,여성,1
202206,강원도,태백시,시각,남성,19
202206,강원도,태백시,뇌전증,남성,1
202206,강원도,태백시,시각,여성,20
202206,강원도,태백시,청각,남성,26
202206,강원도,속초시,청각,남성,47
202206,강원도,속초시,지체,남성,65
202206,강원도,속초시,청각,여성,51
202206,강원도,속초시,언어,남성,3
202206,강원도,속초시,지적,남성,92
202206,강원도,속초시,지적,여성,68
202206,강원도,속초시,뇌병변,남성,45
202206,강원도,속초시,뇌병변,여성,58
202206,강원도,속초시,자폐성,남성,17
202206,강원도,속초시,자폐성,여성,3
202206,강원도,속초시,정신,남성,17
202206,강원도,속초시,정신,여성,14
202206,강원도,속초시,신장,남성,64
202206,강원도,속초시,신장,여성,36
202206,강원도,속초시,호흡기,남성,2
202206,강원도,속초시,지체,여성,39
202206,강원도,속초시,호흡기,여성,4
202206,강원도,속초시,안면,남성,2
202206,강원도,속초시,뇌전증,남성,1
202206,강원도,속초시,시각,남성,21
202206,강원도,속초시,시각,여성,33
202206,강원도,삼척시,청각,남성,49
202206,강원도,삼척시,청각,여성,42
202206,강원도,삼척시,언어,남성,13
202206,강원도,삼척시,언어,여성,3
202206,강원도,삼척시,지체,남성,88
202206,강원도,삼척시,지적,남성,89
202206,강원도,삼척시,지적,여성,91
202206,강원도,삼척시,뇌병변,남성,44
202206,강원도,삼척시,뇌병변,여성,45
202206,강원도,삼척시,지체,여성,50
202206,강원도,삼척시,자폐성,남성,9
202206,강원도,삼척시,정신,남성,23
202206,강원도,삼척시,정신,여성,14
202206,강원도,삼척시,신장,남성,45
202206,강원도,삼척시,신장,여성,39
202206,강원도,삼척시,호흡기,남성,1
202206,강원도,삼척시,호흡기,여성,3
202206,강원도,삼척시,장루.요루,여성,1
202206,강원도,삼척시,뇌전증,남성,1
202206,강원도,삼척시,시각,남성,24
202206,강원도,삼척시,시각,여성,28
202206,강원도,홍천군,청각,여성,38
202206,강원도,홍천군,언어,남성,3
202206,강원도,홍천군,언어,여성,1
202206,강원도,홍천군,지적,남성,163
202206,강원도,홍천군,지적,여성,115
202206,강원도,홍천군,지체,남성,72
202206,강원도,홍천군,뇌병변,남성,68
202206,강원도,홍천군,뇌병변,여성,55
202206,강원도,홍천군,자폐성,남성,9
202206,강원도,홍천군,자폐성,여성,3
202206,강원도,홍천군,정신,남성,29
202206,강원도,홍천군,지체,여성,42
202206,강원도,홍천군,정신,여성,18
202206,강원도,홍천군,신장,남성,46
202206,강원도,홍천군,신장,여성,30
202206,강원도,홍천군,심장,남성,1
202206,강원도,홍천군,호흡기,남성,4
202206,강원도,홍천군,호흡기,여성,1
202206,강원도,홍천군,안면,남성,1
202206,강원도,홍천군,시각,남성,30
202206,강원도,홍천군,뇌전증,남성,1
202206,강원도,홍천군,시각,여성,36
202206,강원도,홍천군,청각,남성,27
202206,강원도,횡성군,청각,남성,25
202206,강원도,횡성군,청각,여성,18
202206,강원도,횡성군,언어,여성,1
202206,강원도,횡성군,지적,남성,86
202206,강원도,횡성군,지적,여성,85
202206,강원도,횡성군,뇌병변,남성,37
202206,강원도,횡성군,뇌병변,여성,33
202206,강원도,횡성군,자폐성,남성,8
202206,강원도,횡성군,자폐성,여성,1
202206,강원도,횡성군,정신,남성,9
202206,강원도,횡성군,정신,여성,19
202206,강원도,횡성군,신장,남성,20
202206,강원도,횡성군,지체,여성,28
202206,강원도,횡성군,신장,여성,26
202206,강원도,횡성군,호흡기,남성,3
202206,강원도,횡성군,간,여성,1
202206,강원도,횡성군,시각,남성,12
202206,강원도,횡성군,지체,남성,33
202206,강원도,횡성군,시각,여성,17
202206,강원도,영월군,지체,남성,47
202206,강원도,영월군,청각,남성,13
202206,강원도,영월군,청각,여성,19
202206,강원도,영월군,언어,남성,2
202206,강원도,영월군,언어,여성,1
202206,강원도,영월군,지적,남성,93
202206,강원도,영월군,지적,여성,79
202206,강원도,영월군,뇌병변,남성,31
202206,강원도,영월군,뇌병변,여성,46
202206,강원도,영월군,자폐성,남성,2
202206,강원도,영월군,자폐성,여성,2
202206,강원도,영월군,정신,남성,12
202206,강원도,영월군,정신,여성,16
202206,강원도,영월군,신장,남성,27
202206,강원도,영월군,신장,여성,19
202206,강원도,영월군,호흡기,남성,2
202206,강원도,영월군,지체,여성,20
202206,강원도,영월군,안면,여성,1
202206,강원도,영월군,시각,남성,23
202206,강원도,영월군,시각,여성,23
202206,강원도,평창군,청각,남성,20
202206,강원도,평창군,청각,여성,27
202206,강원도,평창군,언어,남성,1
202206,강원도,평창군,지적,남성,67
202206,강원도,평창군,지체,남성,42
202206,강원도,평창군,지적,여성,59
202206,강원도,평창군,뇌병변,남성,23
202206,강원도,평창군,뇌병변,여성,45
202206,강원도,평창군,자폐성,남성,4
202206,강원도,평창군,자폐성,여성,3
202206,강원도,평창군,정신,남성,13
202206,강원도,평창군,정신,여성,11
202206,강원도,평창군,신장,남성,23
202206,강원도,평창군,신장,여성,12
202206,강원도,평창군,지체,여성,27
202206,강원도,평창군,호흡기,남성,3
202206,강원도,평창군,시각,남성,15
202206,강원도,평창군,시각,여성,20
202206,강원도,정선군,청각,여성,21
202206,강원도,정선군,언어,남성,2
202206,강원도,정선군,언어,여성,1
202206,강원도,정선군,지적,남성,69
202206,강원도,정선군,지적,여성,70
202206,강원도,정선군,지체,남성,30
202206,강원도,정선군,뇌병변,남성,28
202206,강원도,정선군,뇌병변,여성,25
202206,강원도,정선군,자폐성,남성,2
202206,강원도,정선군,지체,여성,22
202206,강원도,정선군,정신,남성,13
202206,강원도,정선군,정신,여성,8
202206,강원도,정선군,신장,남성,13
202206,강원도,정선군,신장,여성,15
202206,강원도,정선군,호흡기,남성,3
202206,강원도,정선군,호흡기,여성,1
202206,강원도,정선군,간,남성,1
202206,강원도,정선군,시각,남성,16
202206,강원도,정선군,뇌전증,여성,1
202206,강원도,정선군,시각,여성,18
202206,강원도,정선군,청각,남성,24
202206,강원도,철원군,청각,남성,19
202206,강원도,철원군,청각,여성,18
202206,강원도,철원군,언어,남성,1
202206,강원도,철원군,지적,남성,51
202206,강원도,철원군,지적,여성,37
202206,강원도,철원군,뇌병변,남성,39
202206,강원도,철원군,뇌병변,여성,26
202206,강원도,철원군,자폐성,남성,3
202206,강원도,철원군,자폐성,여성,3
202206,강원도,철원군,정신,남성,9
202206,강원도,철원군,정신,여성,8
202206,강원도,철원군,신장,남성,20
202206,강원도,철원군,신장,여성,17
202206,강원도,철원군,심장,남성,2
202206,강원도,철원군,지체,여성,23
202206,강원도,철원군,호흡기,남성,1
202206,강원도,철원군,호흡기,여성,1
202206,강원도,철원군,간,남성,1
202206,강원도,철원군,안면,남성,2
202206,강원도,철원군,시각,남성,16
202206,강원도,철원군,시각,여성,19
202206,강원도,철원군,지체,남성,45
202206,강원도,화천군,청각,남성,13
202206,강원도,화천군,청각,여성,9
202206,강원도,화천군,언어,남성,1
202206,강원도,화천군,지적,남성,64
202206,강원도,화천군,지적,여성,41
202206,강원도,화천군,뇌병변,남성,17
202206,강원도,화천군,뇌병변,여성,22
202206,강원도,화천군,자폐성,남성,2
202206,강원도,화천군,자폐성,여성,1
202206,강원도,화천군,정신,남성,10
202206,강원도,화천군,정신,여성,5
202206,강원도,화천군,신장,남성,14
202206,강원도,화천군,신장,여성,9
202206,강원도,화천군,지체,여성,11
202206,강원도,화천군,호흡기,남성,2
202206,강원도,화천군,장루.요루,남성,1
202206,강원도,화천군,시각,남성,6
202206,강원도,화천군,시각,여성,6
202206,강원도,화천군,지체,남성,37
202206,강원도,양구군,청각,여성,8
202206,강원도,양구군,언어,남성,3
202206,강원도,양구군,언어,여성,3
202206,강원도,양구군,지적,남성,22
202206,강원도,양구군,지체,남성,34
202206,강원도,양구군,지적,여성,15
202206,강원도,양구군,뇌병변,남성,16
202206,강원도,양구군,뇌병변,여성,20
202206,강원도,양구군,자폐성,남성,4
202206,강원도,양구군,자폐성,여성,1
202206,강원도,양구군,지체,여성,18
202206,강원도,양구군,정신,남성,4
202206,강원도,양구군,정신,여성,6
202206,강원도,양구군,신장,남성,16
202206,강원도,양구군,신장,여성,8
202206,강원도,양구군,호흡기,남성,5
202206,강원도,양구군,시각,남성,12
202206,강원도,양구군,시각,여성,14
202206,강원도,양구군,청각,남성,12
202206,강원도,인제군,청각,남성,11
202206,강원도,인제군,지체,남성,23
202206,강원도,인제군,청각,여성,11
202206,강원도,인제군,언어,여성,2
202206,강원도,인제군,지적,남성,84
202206,강원도,인제군,지적,여성,69
202206,강원도,인제군,뇌병변,남성,17
202206,강원도,인제군,뇌병변,여성,13
202206,강원도,인제군,자폐성,남성,3
202206,강원도,인제군,자폐성,여성,1
202206,강원도,인제군,정신,남성,7
202206,강원도,인제군,정신,여성,9
202206,강원도,인제군,신장,남성,13
202206,강원도,인제군,신장,여성,16
202206,강원도,인제군,지체,여성,23
202206,강원도,인제군,호흡기,여성,1
202206,강원도,인제군,간,남성,1
202206,강원도,인제군,시각,남성,6
202206,강원도,인제군,시각,여성,13
202206,강원도,고성군,청각,여성,34
202206,강원도,고성군,지적,남성,58
202206,강원도,고성군,지적,여성,34
202206,강원도,고성군,지체,남성,40
202206,강원도,고성군,뇌병변,남성,23
202206,강원도,고성군,뇌병변,여성,25
202206,강원도,고성군,자폐성,남성,3
202206,강원도,고성군,정신,남성,5
202206,강원도,고성군,지체,여성,22
202206,강원도,고성군,정신,여성,6
202206,강원도,고성군,신장,남성,26
202206,강원도,고성군,신장,여성,24
202206,강원도,고성군,호흡기,남성,4
202206,강원도,고성군,호흡기,여성,1
202206,강원도,고성군,시각,남성,9
202206,강원도,고성군,시각,여성,19
202206,강원도,고성군,청각,남성,41
202206,강원도,양양군,청각,남성,23
202206,강원도,양양군,청각,여성,29
202206,강원도,양양군,언어,남성,1
202206,강원도,양양군,지적,남성,81
202206,강원도,양양군,지적,여성,56
202206,강원도,양양군,뇌병변,남성,23
202206,강원도,양양군,뇌병변,여성,17
202206,강원도,양양군,자폐성,남성,13
202206,강원도,양양군,자폐성,여성,3
202206,강원도,양양군,정신,남성,7
202206,강원도,양양군,정신,여성,4
202206,강원도,양양군,신장,남성,15
202206,강원도,양양군,지체,여성,20
202206,강원도,양양군,신장,여성,18
202206,강원도,양양군,호흡기,남성,1
202206,강원도,양양군,호흡기,여성,1
202206,강원도,양양군,간,여성,1
202206,강원도,양양군,안면,여성,1
202206,강원도,양양군,지체,남성,35
202206,강원도,양양군,시각,남성,10
202206,강원도,양양군,시각,여성,18
202206,충청북도,청주시,청각,여성,212
202206,충청북도,청주시,언어,남성,20
202206,충청북도,청주시,지체,남성,438
202206,충청북도,청주시,언어,여성,12
202206,충청북도,청주시,지적,남성,1142
202206,충청북도,청주시,지적,여성,895
202206,충청북도,청주시,뇌병변,남성,408
202206,충청북도,청주시,지체,여성,296
202206,충청북도,청주시,뇌병변,여성,422
202206,충청북도,청주시,자폐성,남성,199
202206,충청북도,청주시,자폐성,여성,23
202206,충청북도,청주시,정신,남성,185
202206,충청북도,청주시,정신,여성,196
202206,충청북도,청주시,신장,남성,427
202206,충청북도,청주시,신장,여성,333
202206,충청북도,청주시,심장,남성,2
202206,충청북도,청주시,심장,여성,2
202206,충청북도,청주시,호흡기,남성,30
202206,충청북도,청주시,호흡기,여성,15
202206,충청북도,청주시,안면,여성,2
202206,충청북도,청주시,장루.요루,남성,1
202206,충청북도,청주시,장루.요루,여성,1
202206,충청북도,청주시,뇌전증,남성,8
202206,충청북도,청주시,뇌전증,여성,6
202206,충청북도,청주시,기타,여성,1
202206,충청북도,청주시,시각,남성,193
202206,충청북도,청주시,시각,여성,174
202206,충청북도,청주시,청각,남성,238
202206,충청북도,충주시,청각,남성,62
202206,충청북도,충주시,청각,여성,99
202206,충청북도,충주시,지체,남성,199
202206,충청북도,충주시,언어,남성,9
202206,충청북도,충주시,언어,여성,5
202206,충청북도,충주시,지적,남성,348
202206,충청북도,충주시,지적,여성,260
202206,충청북도,충주시,뇌병변,남성,190
202206,충청북도,충주시,뇌병변,여성,162
202206,충청북도,충주시,자폐성,남성,42
202206,충청북도,충주시,자폐성,여성,8
202206,충청북도,충주시,정신,남성,48
202206,충청북도,충주시,정신,여성,44
202206,충청북도,충주시,신장,남성,140
202206,충청북도,충주시,신장,여성,100
202206,충청북도,충주시,지체,여성,131
